age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,region,state,citizen,worker_class,industry,occupation,ismarried,faminc_50
26,40,13,10,2,0,2,6,2,1,25,1,4,9,2,0,0
30,40,13,13,4,0,1,6,2,1,25,1,4,9,2,0,1
48,40,13,10,1,0,1,6,2,1,25,1,4,8,4,0,0
20,40,13,12,4,0,2,6,2,1,25,1,4,8,1,0,1
23,40,13,11,2,0,1,6,2,1,25,5,4,12,1,0,0
42,40,13,11,4,2,2,1,2,1,25,4,4,10,2,1,0
33,40,13,9,2,0,2,1,2,1,25,5,4,8,1,1,0
47,40,13,14,2,0,2,4,2,1,25,4,4,10,2,0,1
63,40,13,11,2,0,2,1,2,2,26,1,4,10,5,1,0
31,40,13,7,1,0,2,6,2,2,26,1,2,10,2,0,0
44,40,13,13,3,1,2,4,2,2,26,1,4,9,2,0,1
35,40,13,14,2,0,2,6,2,2,26,1,2,13,1,0,1
34,40,13,14,4,2,2,1,2,2,26,1,4,5,4,1,1
34,40,13,16,2,0,1,6,2,2,26,1,4,5,5,0,1
40,40,13,9,3,0,2,2,2,2,26,1,4,5,1,1,0
37,40,13,13,5,3,1,1,2,2,26,1,4,7,1,1,1
46,40,13,10,2,0,2,1,2,2,26,1,4,5,1,1,0
55,40,13,14,1,0,2,4,2,2,26,1,5,9,1,0,1
41,40,13,12,1,0,2,5,2,2,26,1,4,7,5,0,1
32,40,13,11,2,0,1,1,2,2,27,5,4,9,2,1,0
41,40,13,13,5,1,2,1,2,2,27,1,4,10,5,1,1
45,40,13,15,2,0,1,1,2,2,27,1,4,6,10,1,1
44,40,13,15,2,0,2,1,2,2,27,1,4,10,2,1,1
35,40,13,12,5,0,1,2,2,2,27,4,4,6,10,1,1
33,40,13,6,4,3,2,6,2,2,27,1,4,12,3,0,0
31,40,13,14,2,0,1,1,2,2,27,1,4,4,9,1,1
47,40,13,14,4,1,2,2,2,2,27,5,4,4,9,1,1
26,40,13,13,2,0,2,6,2,3,28,1,4,10,2,0,1
61,40,13,14,2,0,2,1,2,3,28,1,4,8,1,1,1
40,40,13,14,4,0,2,4,2,3,28,1,4,4,9,0,1
27,40,13,9,3,0,2,6,2,3,28,1,1,6,5,0,0
42,40,13,11,2,1,2,6,2,3,28,1,2,13,5,0,0
65,40,13,14,5,0,1,6,2,3,28,1,4,4,9,0,1
56,40,13,16,3,0,1,1,2,3,28,1,4,12,2,1,1
57,40,13,16,3,0,2,1,2,3,28,1,2,10,2,1,1
35,40,13,9,2,0,1,6,2,3,28,1,2,13,7,0,0
39,40,13,14,4,2,1,1,2,3,28,1,4,10,2,1,1
37,40,13,14,4,2,2,1,2,3,28,1,4,10,2,1,1
37,40,13,13,4,1,2,1,2,3,28,1,4,10,5,1,1
51,40,13,13,2,0,2,4,2,3,28,1,2,10,2,0,1
53,40,13,15,4,0,2,1,2,3,28,1,4,10,2,1,1
47,40,13,14,4,2,2,1,2,3,28,1,2,13,5,1,1
56,40,13,12,1,0,1,4,2,3,28,1,2,13,1,0,1
53,40,13,13,3,1,1,1,2,3,28,4,1,13,2,1,1
46,40,13,14,4,1,1,1,2,3,28,1,4,4,2,1,1
